datetime,msn,location,daily_consumption_load,energy_supplied,energy_billed,Temperature (deg_C),,,,
04-01-2021 17:15,0653DAA9,Bengaluru,3.57,4.22,3.74,29,,,,
04-01-2021 17:30,0653DAA9,Bengaluru,3.43,4.11,3.58,21,,,,
04-01-2021 17:45,0653DAA9,Bengaluru,2.96,3.13,2.86,38,,,,
04-01-2021 18:00,0653DAA9,Bengaluru,3.49,3.88,3.49,26,,,,
04-01-2021 18:15,0653DAA9,Bengaluru,4.51,4.78,4.3,40,,,,
04-01-2021 18:30,0653DAA9,Bengaluru,3.57,3.82,3.46,33,,,,
04-01-2021 18:45,0653DAA9,Bengaluru,1.14,1.24,1.16,30,,,,
04-01-2021 19:00,0653DAA9,Bengaluru,1.96,2,1.93,12,,,,
04-01-2021 19:15,0653DAA9,Bengaluru,1.16,1.15,1.13,17,,,,
04-01-2021 19:30,0653DAA9,Bengaluru,4.2,4.76,4.34,21,,,,
04-01-2021 19:45,0653DAA9,Bengaluru,1.92,2.14,1.92,12,,,,
04-01-2021 20:00,0653DAA9,Bengaluru,3.42,4.17,3.6,33,,,,
04-01-2021 20:15,0653DAA9,Bengaluru,3.16,3.26,3.23,26,,,,
04-01-2021 20:30,0653DAA9,Bengaluru,4.18,4.51,4.29,18,,,,
04-01-2021 20:45,0653DAA9,Bengaluru,3.35,3.6,3.5,26,,,,
04-01-2021 21:00,0653DAA9,Bengaluru,2.92,2.85,2.84,10,,,,
04-01-2021 21:15,0653DAA9,Bengaluru,3.6,4.29,3.72,12,,,,
04-01-2021 21:30,0653DAA9,Bengaluru,3.87,4.2,3.75,37,,,,
04-01-2021 21:45,0653DAA9,Bengaluru,2.13,2.2,2.09,32,,,,
04-01-2021 22:00,0653DAA9,Bengaluru,1.04,1.13,1.09,19,,,,
04-01-2021 22:15,0653DAA9,Bengaluru,0.93,0.95,0.95,25,,,,
04-01-2021 22:30,0653DAA9,Bengaluru,3.1,3.4,3.08,37,,,,
04-01-2021 22:45,0653DAA9,Bengaluru,4.05,4.8,4.18,34,,,,
04-01-2021 23:00,0653DAA9,Bengaluru,2.38,2.65,2.27,35,,,,
04-01-2021 23:15,0653DAA9,Bengaluru,3.13,3.25,3.04,12,,,,
04-01-2021 23:30,0653DAA9,Bengaluru,3.51,3.86,3.61,23,,,,
04-01-2021 23:45,0653DAA9,Bengaluru,0.86,0.92,0.88,26,,,,
05-01-2021 00:00,0653DAA9,Bengaluru,1.88,2.04,1.91,35,,,,
05-01-2021 00:15,0653DAA9,Bengaluru,4.37,4.68,4.16,34,,,,
05-01-2021 00:30,0653DAA9,Bengaluru,4.19,4.17,4.04,31,,,,
05-01-2021 00:45,0653DAA9,Bengaluru,1.69,2,1.72,34,,,,
05-01-2021 01:00,0653DAA9,Bengaluru,3.93,4.28,3.92,25,,,,
05-01-2021 01:15,0653DAA9,Bengaluru,1.63,1.78,1.63,16,,,,
05-01-2021 01:30,0653DAA9,Bengaluru,4.42,4.95,4.62,16,,,,
05-01-2021 01:45,0653DAA9,Bengaluru,0.52,0.61,0.54,36,,,,
05-01-2021 02:00,0653DAA9,Bengaluru,2.94,3.07,3.01,35,,,,
05-01-2021 02:15,0653DAA9,Bengaluru,3.81,4.47,3.82,12,,,,
05-01-2021 02:30,0653DAA9,Bengaluru,4.21,4.67,4.24,37,,,,
05-01-2021 02:45,0653DAA9,Bengaluru,2.9,3.09,2.97,22,,,,
05-01-2021 03:00,0653DAA9,Bengaluru,2.11,2.37,2.21,38,,,,
05-01-2021 03:15,0653DAA9,Bengaluru,4.36,4.36,4.35,24,,,,
05-01-2021 03:30,0653DAA9,Bengaluru,3.37,3.97,3.46,13,,,,
05-01-2021 03:45,0653DAA9,Bengaluru,4.29,4.72,4.32,18,,,,
05-01-2021 04:00,0653DAA9,Bengaluru,2.75,2.97,2.8,28,,,,
05-01-2021 04:15,0653DAA9,Bengaluru,4.33,4.55,4.23,25,,,,
05-01-2021 04:30,0653DAA9,Bengaluru,2.98,3.35,3.02,30,,,,
05-01-2021 04:45,0653DAA9,Bengaluru,2.51,2.8,2.53,24,,,,
05-01-2021 05:00,0653DAA9,Bengaluru,3.46,3.83,3.41,17,,,,
05-01-2021 05:15,0653DAA9,Bengaluru,1.87,2.06,1.86,19,,,,
05-01-2021 05:30,0653DAA9,Bengaluru,2.14,2.12,2.08,37,,,,
05-01-2021 05:45,0653DAA9,Bengaluru,4.77,4.99,4.8,11,,,,
05-01-2021 06:00,0653DAA9,Bengaluru,3.69,3.85,3.53,26,,,,
05-01-2021 06:15,0653DAA9,Bengaluru,0.47,0.51,0.47,22,,,,
05-01-2021 06:30,0653DAA9,Bengaluru,3,3.32,2.88,28,,,,
05-01-2021 06:45,0653DAA9,Bengaluru,0.6,0.7,0.63,12,,,,
05-01-2021 07:00,0653DAA9,Bengaluru,3.65,3.73,3.49,25,,,,
05-01-2021 07:15,0653DAA9,Bengaluru,4.12,4.72,4.14,40,,,,
05-01-2021 07:30,0653DAA9,Bengaluru,2.14,2.31,2.08,38,,,,
05-01-2021 07:45,0653DAA9,Bengaluru,2.27,2.39,2.27,39,,,,
05-01-2021 08:00,0653DAA9,Bengaluru,2.21,2.36,2.15,32,,,,
05-01-2021 08:15,0653DAA9,Bengaluru,4.32,4.85,4.25,22,,,,
05-01-2021 08:30,0653DAA9,Bengaluru,2.02,2.34,2.12,29,,,,
05-01-2021 08:45,0653DAA9,Bengaluru,0.76,0.78,0.73,11,,,,
05-01-2021 09:00,0653DAA9,Bengaluru,1.62,1.73,1.66,25,,,,
05-01-2021 09:15,0653DAA9,Bengaluru,3.06,3.2,3.15,33,,,,
05-01-2021 09:30,0653DAA9,Bengaluru,4.88,5,4.85,15,,,,
05-01-2021 09:45,0653DAA9,Bengaluru,1.73,1.77,1.74,21,,,,
05-01-2021 10:00,0653DAA9,Bengaluru,1.88,1.86,1.81,26,,,,
05-01-2021 10:15,0653DAA9,Bengaluru,2.15,2.46,2.2,25,,,,
05-01-2021 10:30,0653DAA9,Bengaluru,3.88,4.39,3.95,31,,,,
05-01-2021 10:45,0653DAA9,Bengaluru,1.29,1.47,1.27,25,,,,
05-01-2021 11:00,0653DAA9,Bengaluru,4.77,4.74,4.61,29,,,,
05-01-2021 11:15,0653DAA9,Bengaluru,3.67,4.12,3.68,18,,,,
05-01-2021 11:30,0653DAA9,Bengaluru,1.16,1.25,1.18,19,,,,
05-01-2021 11:45,0653DAA9,Bengaluru,3,3.25,2.96,38,,,,
05-01-2021 12:00,0653DAA9,Bengaluru,3.43,3.52,3.5,18,,,,
05-01-2021 12:15,0653DAA9,Bengaluru,2.94,3.4,3,40,,,,
05-01-2021 12:30,0653DAA9,Bengaluru,2.84,3.06,2.74,20,,,,
05-01-2021 12:45,0653DAA9,Bengaluru,3.11,3.32,3.22,13,,,,
05-01-2021 13:00,0653DAA9,Bengaluru,1.84,2.13,1.81,36,,,,
05-01-2021 13:15,0653DAA9,Bengaluru,4.37,4.48,4.42,13,,,,
05-01-2021 13:30,0653DAA9,Bengaluru,4.29,4.88,4.4,30,,,,
05-01-2021 13:45,0653DAA9,Bengaluru,1.42,1.44,1.4,15,,,,
05-01-2021 14:00,0653DAA9,Bengaluru,4.42,4.87,4.62,34,,,,
05-01-2021 14:15,0653DAA9,Bengaluru,4.28,4.49,4.43,18,,,,
05-01-2021 14:30,0653DAA9,Bengaluru,2.67,3.16,2.74,19,,,,
05-01-2021 14:45,0653DAA9,Bengaluru,2.31,2.25,2.22,17,,,,
05-01-2021 15:00,0653DAA9,Bengaluru,3.79,3.88,3.82,13,,,,
05-01-2021 15:15,0653DAA9,Bengaluru,2.02,2.18,1.97,38,,,,
05-01-2021 15:30,0653DAA9,Bengaluru,3.15,3.58,3.14,13,,,,
05-01-2021 15:45,0653DAA9,Bengaluru,3.78,4.17,3.91,37,,,,
05-01-2021 16:00,0653DAA9,Bengaluru,2.15,2.43,2.09,39,,,,
05-01-2021 16:15,0653DAA9,Bengaluru,3.75,3.74,3.64,30,,,,
05-01-2021 16:30,0653DAA9,Bengaluru,2.76,2.96,2.8,12,,,,
05-01-2021 16:45,0653DAA9,Bengaluru,1.25,1.45,1.25,40,,,,
05-01-2021 17:00,0653DAA9,Bengaluru,0.94,1.11,0.96,40,,,,
05-01-2021 17:15,0653DAA9,Bengaluru,3.58,4.17,3.76,26,,,,
05-01-2021 17:30,0653DAA9,Bengaluru,4.4,4.88,4.58,31,,,,
05-01-2021 17:45,0653DAA9,Bengaluru,2.1,2.21,2.19,32,,,,
05-01-2021 18:00,0653DAA9,Bengaluru,3.57,3.95,3.57,11,,,,
05-01-2021 18:15,0653DAA9,Bengaluru,4.01,4.47,4.2,25,,,,
05-01-2021 18:30,0653DAA9,Bengaluru,0.68,0.73,0.67,27,,,,
05-01-2021 18:45,0653DAA9,Bengaluru,1.06,1.28,1.1,18,,,,
05-01-2021 19:00,0653DAA9,Bengaluru,1.73,1.96,1.81,11,,,,
05-01-2021 19:15,0653DAA9,Bengaluru,2.43,2.69,2.51,13,,,,
05-01-2021 19:30,0653DAA9,Bengaluru,1.12,1.23,1.16,36,,,,
05-01-2021 19:45,0653DAA9,Bengaluru,4.67,4.8,4.49,16,,,,
05-01-2021 20:00,0653DAA9,Bengaluru,2.22,2.17,2.14,24,,,,
05-01-2021 20:15,0653DAA9,Bengaluru,1.1,1.2,1.12,31,,,,
05-01-2021 20:30,0653DAA9,Bengaluru,3.24,3.46,3.16,12,,,,
05-01-2021 20:45,0653DAA9,Bengaluru,2.58,2.8,2.55,14,,,,
05-01-2021 21:00,0653DAA9,Bengaluru,1.49,1.53,1.5,34,,,,
05-01-2021 21:15,0653DAA9,Bengaluru,0.81,0.9,0.81,34,,,,
05-01-2021 21:30,0653DAA9,Bengaluru,2.63,3.04,2.59,29,,,,
05-01-2021 21:45,0653DAA9,Bengaluru,3.47,4.25,3.62,20,,,,
05-01-2021 22:00,0653DAA9,Bengaluru,3.14,3.39,3.03,28,,,,
05-01-2021 22:15,0653DAA9,Bengaluru,2.09,2.31,2.14,24,,,,
05-01-2021 22:30,0653DAA9,Bengaluru,3.47,3.68,3.33,19,,,,
05-01-2021 22:45,0653DAA9,Bengaluru,3.62,3.75,3.6,15,,,,
05-01-2021 23:00,0653DAA9,Bengaluru,0.64,0.7,0.66,18,,,,
05-01-2021 23:15,0653DAA9,Bengaluru,0.84,0.94,0.88,24,,,,
05-01-2021 23:30,0653DAA9,Bengaluru,0.96,1.05,0.94,12,,,,
05-01-2021 23:45,0653DAA9,Bengaluru,4.72,4.9,4.71,24,,,,
01-01-2021 00:00,344684B5,Kolkata,2.32,2.4,2.37,18,,,,
01-01-2021 00:15,344684B5,Kolkata,3.73,4,3.75,25,,,,
01-01-2021 00:30,344684B5,Kolkata,3.08,3.71,3.17,25,,,,
01-01-2021 00:45,344684B5,Kolkata,2.36,2.63,2.48,32,,,,
01-01-2021 01:00,344684B5,Kolkata,1.43,1.65,1.5,20,,,,
01-01-2021 01:15,344684B5,Kolkata,1.96,2.16,1.95,19,,,,
01-01-2021 01:30,344684B5,Kolkata,4.47,4.85,4.5,34,,,,
01-01-2021 01:45,344684B5,Kolkata,1.7,1.79,1.71,17,,,,
01-01-2021 02:00,344684B5,Kolkata,4.67,4.78,4.73,29,,,,
01-01-2021 02:15,344684B5,Kolkata,0.8,0.86,0.8,32,,,,
01-01-2021 02:30,344684B5,Kolkata,2.09,2.24,2.1,31,,,,
01-01-2021 02:45,344684B5,Kolkata,4.68,4.99,4.71,15,,,,
01-01-2021 03:00,344684B5,Kolkata,2.14,2.46,2.1,16,,,,
01-01-2021 03:15,344684B5,Kolkata,0.62,0.73,0.64,16,,,,
01-01-2021 03:30,344684B5,Kolkata,3.15,3.6,3.27,26,,,,
01-01-2021 03:45,344684B5,Kolkata,2.88,3.19,2.98,29,,,,
01-01-2021 04:00,344684B5,Kolkata,2.66,2.79,2.63,33,,,,
01-01-2021 04:15,344684B5,Kolkata,3.15,3.62,3.12,13,,,,
01-01-2021 04:30,344684B5,Kolkata,4.3,4.45,4.38,23,,,,
01-01-2021 04:45,344684B5,Kolkata,1.55,1.85,1.59,38,,,,
01-01-2021 05:00,344684B5,Kolkata,4.47,4.72,4.64,15,,,,
01-01-2021 05:15,344684B5,Kolkata,4.11,4.21,4.11,36,,,,
01-01-2021 05:30,344684B5,Kolkata,1.56,1.57,1.5,21,,,,
01-01-2021 05:45,344684B5,Kolkata,4.17,4.36,4.14,36,,,,
01-01-2021 06:00,344684B5,Kolkata,2.18,2.44,2.08,20,,,,
01-01-2021 06:15,344684B5,Kolkata,3.99,4.15,4.12,33,,,,
01-01-2021 06:30,344684B5,Kolkata,3.47,4.02,3.43,28,,,,
01-01-2021 06:45,344684B5,Kolkata,3.69,4.08,3.63,25,,,,
01-01-2021 07:00,344684B5,Kolkata,3.44,3.59,3.53,18,,,,
01-01-2021 07:15,344684B5,Kolkata,2.33,2.28,2.22,26,,,,
01-01-2021 07:30,344684B5,Kolkata,3.92,4.24,4.07,33,,,,
01-01-2021 07:45,344684B5,Kolkata,0.76,0.91,0.78,18,,,,
01-01-2021 08:00,344684B5,Kolkata,2.81,3.22,2.78,30,,,,
01-01-2021 08:15,344684B5,Kolkata,2.24,2.19,2.14,24,,,,
01-01-2021 08:30,344684B5,Kolkata,3.18,3.12,3.1,35,,,,
01-01-2021 08:45,344684B5,Kolkata,3,3.28,3.02,32,,,,
01-01-2021 09:00,344684B5,Kolkata,3.86,4.37,3.72,40,,,,
01-01-2021 09:15,344684B5,Kolkata,1.45,1.52,1.49,20,,,,
01-01-2021 09:30,344684B5,Kolkata,1.98,2.15,2.02,23,,,,
01-01-2021 09:45,344684B5,Kolkata,4.24,4.26,4.13,35,,,,
01-01-2021 10:00,344684B5,Kolkata,2.92,3.4,2.98,40,,,,
01-01-2021 10:15,344684B5,Kolkata,0.59,0.64,0.58,28,,,,
01-01-2021 10:30,344684B5,Kolkata,1.21,1.26,1.2,25,,,,
01-01-2021 10:45,344684B5,Kolkata,1.98,2.27,1.97,21,,,,
01-01-2021 11:00,344684B5,Kolkata,1.29,1.4,1.35,32,,,,
01-01-2021 11:15,344684B5,Kolkata,0.52,0.6,0.53,11,,,,
01-01-2021 11:30,344684B5,Kolkata,1.22,1.27,1.16,19,,,,
01-01-2021 11:45,344684B5,Kolkata,1.23,1.32,1.2,25,,,,
01-01-2021 12:00,344684B5,Kolkata,1.64,1.68,1.63,14,,,,
01-01-2021 12:15,344684B5,Kolkata,1.39,1.54,1.45,40,,,,
01-01-2021 12:30,344684B5,Kolkata,2.02,2.09,1.97,21,,,,
01-01-2021 12:45,344684B5,Kolkata,2.35,2.48,2.39,14,,,,
01-01-2021 13:00,344684B5,Kolkata,1.93,1.98,1.91,11,,,,
01-01-2021 13:15,344684B5,Kolkata,3.82,4.22,3.65,26,,,,
01-01-2021 13:30,344684B5,Kolkata,3.74,4.51,3.89,33,,,,
01-01-2021 13:45,344684B5,Kolkata,2.87,3.21,2.82,16,,,,
01-01-2021 14:00,344684B5,Kolkata,2.03,2.29,2.12,37,,,,
01-01-2021 14:15,344684B5,Kolkata,2.08,2.3,2.16,39,,,,
01-01-2021 14:30,344684B5,Kolkata,1.59,1.78,1.67,13,,,,
01-01-2021 14:45,344684B5,Kolkata,3.01,3.37,3.06,18,,,,
01-01-2021 15:00,344684B5,Kolkata,2.79,2.92,2.88,10,,,,
01-01-2021 15:15,344684B5,Kolkata,1.07,1.09,1.06,29,,,,
01-01-2021 15:30,344684B5,Kolkata,3.14,3.44,3,38,,,,
01-01-2021 15:45,344684B5,Kolkata,2.29,2.47,2.23,30,,,,
01-01-2021 16:00,344684B5,Kolkata,2.93,3.09,3.02,15,,,,
01-01-2021 16:15,344684B5,Kolkata,2.64,2.87,2.76,21,,,,
01-01-2021 16:30,344684B5,Kolkata,1.82,2.04,1.88,18,,,,
01-01-2021 16:45,344684B5,Kolkata,3.07,3.09,3.06,14,,,,
01-01-2021 17:00,344684B5,Kolkata,3.3,3.37,3.26,25,,,,
01-01-2021 17:15,344684B5,Kolkata,0.88,1.02,0.92,39,,,,
01-01-2021 17:30,344684B5,Kolkata,3.65,3.62,3.56,32,,,,
01-01-2021 17:45,344684B5,Kolkata,0.6,0.69,0.62,26,,,,
01-01-2021 18:00,344684B5,Kolkata,1.66,1.99,1.73,22,,,,
01-01-2021 18:15,344684B5,Kolkata,3.35,3.4,3.38,12,,,,
01-01-2021 18:30,344684B5,Kolkata,3.96,4.39,4.02,26,,,,
01-01-2021 18:45,344684B5,Kolkata,0.99,1.07,0.95,22,,,,
01-01-2021 19:00,344684B5,Kolkata,4.14,4.43,3.97,15,,,,
01-01-2021 19:15,344684B5,Kolkata,2.97,3.27,2.97,38,,,,
01-01-2021 19:30,344684B5,Kolkata,1.27,1.48,1.28,15,,,,
01-01-2021 19:45,344684B5,Kolkata,2.61,2.58,2.55,35,,,,
01-01-2021 20:00,344684B5,Kolkata,4.26,4.74,4.35,37,,,,
01-01-2021 20:15,344684B5,Kolkata,4.44,4.72,4.41,38,,,,
01-01-2021 20:30,344684B5,Kolkata,1.06,1.28,1.1,25,,,,
01-01-2021 20:45,344684B5,Kolkata,3.78,3.86,3.6,12,,,,
01-01-2021 21:00,344684B5,Kolkata,2.54,2.76,2.57,32,,,,
01-01-2021 21:15,344684B5,Kolkata,3.85,4.27,3.93,14,,,,
01-01-2021 21:30,344684B5,Kolkata,4.3,4.8,4.49,30,,,,
01-01-2021 21:45,344684B5,Kolkata,1.28,1.4,1.3,39,,,,
01-01-2021 22:00,344684B5,Kolkata,3.37,3.39,3.36,13,,,,
01-01-2021 22:15,344684B5,Kolkata,2.21,2.59,2.27,13,,,,
01-01-2021 22:30,344684B5,Kolkata,4.11,4.62,3.97,39,,,,
01-01-2021 22:45,344684B5,Kolkata,1.56,1.57,1.52,29,,,,
01-01-2021 23:00,344684B5,Kolkata,1.64,1.86,1.64,18,,,,
01-01-2021 23:15,344684B5,Kolkata,0.68,0.76,0.68,26,,,,
01-01-2021 23:30,344684B5,Kolkata,3.1,3.43,3.01,28,,,,
01-01-2021 23:45,344684B5,Kolkata,1.6,1.77,1.61,25,,,,
02-01-2021 00:00,344684B5,Kolkata,0.8,0.84,0.81,28,,,,
02-01-2021 00:15,344684B5,Kolkata,0.67,0.76,0.65,29,,,,
02-01-2021 00:30,344684B5,Kolkata,3.44,3.87,3.46,30,,,,
02-01-2021 00:45,344684B5,Kolkata,0.9,0.92,0.9,23,,,,
02-01-2021 01:00,344684B5,Kolkata,3.19,3.28,3.13,11,,,,
02-01-2021 01:15,344684B5,Kolkata,0.98,1.14,1,15,,,,
02-01-2021 01:30,344684B5,Kolkata,2.92,3.18,2.79,33,,,,
02-01-2021 01:45,344684B5,Kolkata,1.36,1.54,1.36,10,,,,
02-01-2021 02:00,344684B5,Kolkata,0.48,0.57,0.5,23,,,,
02-01-2021 02:15,344684B5,Kolkata,1.37,1.59,1.39,40,,,,
02-01-2021 02:30,344684B5,Kolkata,2.62,2.71,2.52,20,,,,
02-01-2021 02:45,344684B5,Kolkata,1.15,1.4,1.19,22,,,,
02-01-2021 03:00,344684B5,Kolkata,1.03,1.19,1.05,27,,,,
02-01-2021 03:15,344684B5,Kolkata,1.28,1.28,1.24,23,,,,
02-01-2021 03:30,344684B5,Kolkata,3.05,3.68,3.19,32,,,,
02-01-2021 03:45,344684B5,Kolkata,3.1,3.67,3.26,39,,,,
02-01-2021 04:00,344684B5,Kolkata,1.85,2.17,1.92,20,,,,
02-01-2021 04:15,344684B5,Kolkata,0.7,0.83,0.71,31,,,,
02-01-2021 04:30,344684B5,Kolkata,3.17,3.6,3.11,30,,,,
02-01-2021 04:45,344684B5,Kolkata,4.59,4.67,4.53,30,,,,
02-01-2021 05:00,344684B5,Kolkata,2.54,3.07,2.66,12,,,,
02-01-2021 05:15,344684B5,Kolkata,4.21,4.91,4.26,18,,,,
02-01-2021 05:30,344684B5,Kolkata,3.01,3.32,3.02,10,,,,
02-01-2021 05:45,344684B5,Kolkata,3.7,4.1,3.58,40,,,,
02-01-2021 06:00,344684B5,Kolkata,0.95,0.99,0.99,18,,,,
02-01-2021 06:15,344684B5,Kolkata,4.35,4.52,4.49,39,,,,
02-01-2021 06:30,344684B5,Kolkata,0.65,0.76,0.65,40,,,,
02-01-2021 06:45,344684B5,Kolkata,0.6,0.65,0.57,26,,,,
02-01-2021 07:00,344684B5,Kolkata,0.79,0.87,0.82,35,,,,
02-01-2021 07:15,344684B5,Kolkata,1.48,1.62,1.48,10,,,,
02-01-2021 07:30,344684B5,Kolkata,2.61,3.01,2.68,18,,,,
02-01-2021 07:45,344684B5,Kolkata,1.97,2.17,1.97,25,,,,
02-01-2021 08:00,344684B5,Kolkata,3.31,3.46,3.38,15,,,,
02-01-2021 08:15,344684B5,Kolkata,2.42,2.35,2.31,13,,,,
02-01-2021 08:30,344684B5,Kolkata,1.43,1.54,1.48,36,,,,
02-01-2021 08:45,344684B5,Kolkata,2.31,2.62,2.4,13,,,,
02-01-2021 09:00,344684B5,Kolkata,3.65,3.92,3.72,36,,,,
02-01-2021 09:15,344684B5,Kolkata,2.78,3.21,2.73,29,,,,
02-01-2021 09:30,344684B5,Kolkata,3.12,3.33,3.1,12,,,,
02-01-2021 09:45,344684B5,Kolkata,1.02,1.12,1.07,23,,,,
02-01-2021 10:00,344684B5,Kolkata,2.5,2.59,2.55,38,,,,
02-01-2021 10:15,344684B5,Kolkata,1.96,1.97,1.89,29,,,,
02-01-2021 10:30,344684B5,Kolkata,2.28,2.61,2.37,14,,,,
02-01-2021 10:45,344684B5,Kolkata,0.51,0.52,0.52,37,,,,
02-01-2021 11:00,344684B5,Kolkata,2.59,2.92,2.58,27,,,,
02-01-2021 11:15,344684B5,Kolkata,1.29,1.33,1.27,27,,,,
02-01-2021 11:30,344684B5,Kolkata,3.8,3.86,3.71,24,,,,
02-01-2021 11:45,344684B5,Kolkata,2.95,3.31,2.97,24,,,,
02-01-2021 12:00,344684B5,Kolkata,3.16,3.53,3.03,38,,,,
02-01-2021 12:15,344684B5,Kolkata,2.43,2.76,2.41,26,,,,
02-01-2021 12:30,344684B5,Kolkata,1.94,2.19,2.03,32,,,,
02-01-2021 12:45,344684B5,Kolkata,1.44,1.62,1.45,13,,,,
02-01-2021 13:00,344684B5,Kolkata,0.74,0.79,0.75,40,,,,
02-01-2021 13:15,344684B5,Kolkata,2.04,2.09,2.07,38,,,,
02-01-2021 13:30,344684B5,Kolkata,2.87,3.02,2.73,27,,,,
02-01-2021 13:45,344684B5,Kolkata,2.86,3.33,2.93,14,,,,
02-01-2021 14:00,344684B5,Kolkata,1.61,1.9,1.64,33,,,,
02-01-2021 14:15,344684B5,Kolkata,2.99,3.05,3.04,14,,,,
02-01-2021 14:30,344684B5,Kolkata,0.94,0.96,0.9,32,,,,
02-01-2021 14:45,344684B5,Kolkata,2.35,2.54,2.29,38,,,,
02-01-2021 15:00,344684B5,Kolkata,1.69,1.87,1.62,23,,,,
02-01-2021 15:15,344684B5,Kolkata,2.01,2.16,1.99,12,,,,
02-01-2021 15:30,344684B5,Kolkata,0.93,1.01,0.9,39,,,,
02-01-2021 15:45,344684B5,Kolkata,1.21,1.3,1.2,20,,,,
02-01-2021 16:00,344684B5,Kolkata,2.72,2.8,2.62,33,,,,
02-01-2021 16:15,344684B5,Kolkata,2.69,2.9,2.61,30,,,,
02-01-2021 16:30,344684B5,Kolkata,2.85,2.86,2.79,34,,,,
02-01-2021 16:45,344684B5,Kolkata,2.43,2.51,2.46,23,,,,
02-01-2021 17:00,344684B5,Kolkata,3.01,3.64,3.11,32,,,,
02-01-2021 17:15,344684B5,Kolkata,1.59,1.93,1.64,40,,,,
02-01-2021 17:30,344684B5,Kolkata,1.47,1.5,1.45,20,,,,
02-01-2021 17:45,344684B5,Kolkata,1.37,1.48,1.43,24,,,,
02-01-2021 18:00,344684B5,Kolkata,1.44,1.68,1.48,23,,,,
02-01-2021 18:15,344684B5,Kolkata,2.49,2.72,2.61,38,,,,
02-01-2021 18:30,344684B5,Kolkata,1.11,1.1,1.07,26,,,,
02-01-2021 18:45,344684B5,Kolkata,2.14,2.42,2.2,13,,,,
02-01-2021 19:00,344684B5,Kolkata,2.73,2.68,2.61,27,,,,
02-01-2021 19:15,344684B5,Kolkata,4.32,4.2,4.12,32,,,,
02-01-2021 19:30,344684B5,Kolkata,2.32,2.56,2.42,24,,,,
02-01-2021 19:45,344684B5,Kolkata,4.08,4.34,4.12,19,,,,
02-01-2021 20:00,344684B5,Kolkata,2.53,2.73,2.52,40,,,,
02-01-2021 20:15,344684B5,Kolkata,4.42,4.53,4.41,34,,,,
02-01-2021 20:30,344684B5,Kolkata,1.24,1.33,1.29,28,,,,
02-01-2021 20:45,344684B5,Kolkata,4.31,4.93,4.22,17,,,,
02-01-2021 21:00,344684B5,Kolkata,1.26,1.28,1.24,27,,,,
02-01-2021 21:15,344684B5,Kolkata,1.7,2.06,1.79,35,,,,
02-01-2021 21:30,344684B5,Kolkata,3.25,3.48,3.16,34,,,,
02-01-2021 21:45,344684B5,Kolkata,0.79,0.85,0.8,36,,,,
02-01-2021 22:00,344684B5,Kolkata,0.9,0.96,0.94,15,,,,
02-01-2021 22:15,344684B5,Kolkata,4.25,4.61,4.11,34,,,,
02-01-2021 22:30,344684B5,Kolkata,1.62,1.84,1.67,10,,,,
02-01-2021 22:45,344684B5,Kolkata,0.53,0.57,0.55,27,,,,
02-01-2021 23:00,344684B5,Kolkata,2.59,2.92,2.7,12,,,,
02-01-2021 23:15,344684B5,Kolkata,2.07,2.42,2.17,29,,,,
02-01-2021 23:30,344684B5,Kolkata,3.18,3.39,3.14,20,,,,
02-01-2021 23:45,344684B5,Kolkata,1.06,1.2,1.09,27,,,,
03-01-2021 00:00,344684B5,Kolkata,1.95,2.16,1.96,26,,,,
03-01-2021 00:15,344684B5,Kolkata,0.98,1.09,0.97,13,,,,
03-01-2021 00:30,344684B5,Kolkata,5.01,4.89,4.89,12,,,,
03-01-2021 00:45,344684B5,Kolkata,2.76,2.91,2.67,28,,,,
03-01-2021 01:00,344684B5,Kolkata,3.89,3.93,3.72,25,,,,
03-01-2021 01:15,344684B5,Kolkata,1.85,1.94,1.93,31,,,,
03-01-2021 01:30,344684B5,Kolkata,0.75,0.78,0.73,23,,,,
03-01-2021 01:45,344684B5,Kolkata,4.03,4.17,4.1,19,,,,
03-01-2021 02:00,344684B5,Kolkata,2.73,3.2,2.79,40,,,,
03-01-2021 02:15,344684B5,Kolkata,4.37,4.91,4.19,28,,,,
03-01-2021 02:30,344684B5,Kolkata,0.55,0.57,0.55,30,,,,
03-01-2021 02:45,344684B5,Kolkata,0.6,0.62,0.6,31,,,,
03-01-2021 03:00,344684B5,Kolkata,4.42,4.59,4.34,17,,,,
03-01-2021 03:15,344684B5,Kolkata,2.5,2.45,2.45,25,,,,
03-01-2021 03:30,344684B5,Kolkata,2.63,2.66,2.58,16,,,,
03-01-2021 03:45,344684B5,Kolkata,4.3,4.22,4.19,23,,,,
03-01-2021 04:00,344684B5,Kolkata,1.61,1.82,1.61,10,,,,
03-01-2021 04:15,344684B5,Kolkata,1.68,1.75,1.62,28,,,,
03-01-2021 04:30,344684B5,Kolkata,4.21,4.54,4.33,14,,,,
03-01-2021 04:45,344684B5,Kolkata,3.92,4.34,4,34,,,,
03-01-2021 05:00,344684B5,Kolkata,1.42,1.58,1.39,17,,,,
03-01-2021 05:15,344684B5,Kolkata,1.83,1.99,1.88,11,,,,
03-01-2021 05:30,344684B5,Kolkata,4.33,4.76,4.29,15,,,,
03-01-2021 05:45,344684B5,Kolkata,3.05,3.39,3,27,,,,
03-01-2021 06:00,344684B5,Kolkata,3.76,3.91,3.61,40,,,,
